Date,Store,SKU,Demand,Stock,Sales,Stockout,Adjusted_Demand,day,month,weekday,Zero_Demand,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,is_weekend
2023-07-12,Store_A,Eggs,76,124,76,False,76,12,7,2,False,64.0,67.0,64.0,67.85714285714286,69.0,5.785861256216468,0
2023-07-13,Store_A,Eggs,63,106,63,False,63,13,7,3,False,76.0,65.0,77.0,69.14285714285714,69.85714285714286,6.517376042257144,0
2023-07-14,Store_A,Eggs,77,94,77,False,77,14,7,4,False,63.0,73.0,68.0,68.85714285714286,68.85714285714286,6.768273325562481,0
2023-07-15,Store_A,Eggs,70,82,70,False,70,15,7,5,False,77.0,67.0,66.0,69.42857142857143,69.5,7.322502824789121,1
2023-07-16,Store_A,Eggs,69,66,66,True,69,16,7,6,False,70.0,78.0,70.0,69.85714285714286,69.78571428571429,7.244045173533065,1
2023-07-17,Store_A,Eggs,73,119,73,False,73,17,7,0,False,66.0,61.0,74.0,68.14285714285714,69.5,6.362090102803242,0
2023-07-18,Store_A,Eggs,66,53,53,True,66,18,7,1,False,73.0,64.0,72.0,69.85714285714286,69.42857142857143,5.69878850951566,0
2023-07-19,Store_A,Eggs,77,69,69,True,77,19,7,2,False,53.0,76.0,67.0,68.28571428571429,68.07142857142857,8.440266301372947,0
2023-07-20,Store_A,Eggs,81,96,81,False,81,20,7,3,False,69.0,63.0,65.0,67.28571428571429,68.21428571428571,7.761320457118834,0
2023-07-21,Store_A,Eggs,78,140,78,False,78,21,7,4,False,81.0,77.0,73.0,69.85714285714286,69.35714285714286,8.98941176103982,0
2023-07-22,Store_A,Eggs,72,64,64,True,72,22,7,5,False,78.0,70.0,67.0,70.0,69.71428571428571,9.12870929175262,1
2023-07-23,Store_A,Eggs,66,119,66,False,66,23,7,6,False,64.0,66.0,78.0,69.14285714285714,69.5,9.40617831407567,1
2023-07-24,Store_A,Eggs,67,96,67,False,67,24,7,0,False,66.0,73.0,61.0,69.14285714285714,68.64285714285714,9.40617831407567,0
2023-07-25,Store_A,Eggs,68,127,68,False,68,25,7,1,False,67.0,53.0,64.0,68.28571428571429,69.07142857142857,9.268482179125039,0
2023-07-26,Store_A,Eggs,75,124,75,False,75,26,7,2,False,68.0,69.0,76.0,70.42857142857143,69.35714285714286,6.451282633635354,0
2023-07-27,Store_A,Eggs,76,58,58,True,76,27,7,3,False,75.0,81.0,63.0,71.28571428571429,69.28571428571429,6.626066850308693,0
2023-07-28,Store_A,Eggs,80,139,80,False,80,28,7,4,False,58.0,78.0,77.0,68.0,68.92857142857143,6.7082039324991065,0
2023-07-29,Store_A,Eggs,67,65,65,True,67,29,7,5,False,80.0,64.0,70.0,68.28571428571429,69.14285714285714,7.2275926308897525,1
2023-07-30,Store_A,Eggs,83,118,83,False,83,30,7,6,False,65.0,66.0,66.0,68.42857142857143,68.78571428571429,7.1380936497343335,1
2023-07-31,Store_A,Eggs,80,110,80,False,80,31,7,0,False,83.0,67.0,73.0,70.85714285714286,70.0,8.858678822273006,0
2023-08-01,Store_A,Eggs,76,59,59,True,76,1,8,1,False,80.0,68.0,53.0,72.71428571428571,70.5,9.26848217912515,0
2023-08-02,Store_A,Eggs,72,99,72,False,72,2,8,2,False,59.0,75.0,69.0,71.42857142857143,70.92857142857143,10.56499160525202,0
2023-08-03,Store_A,Eggs,84,52,52,True,84,3,8,3,False,72.0,58.0,81.0,71.0,71.14285714285714,10.456258094238644,0
2023-08-04,Store_A,Eggs,77,126,77,False,77,4,8,4,False,52.0,80.0,78.0,70.14285714285714,69.07142857142857,11.852265204431932,0
2023-08-05,Store_A,Eggs,79,143,79,False,79,5,8,5,False,77.0,65.0,64.0,69.71428571428571,69.0,11.484979839109824,1
2023-08-06,Store_A,Eggs,81,119,81,False,81,6,8,6,False,79.0,83.0,66.0,71.71428571428571,70.07142857142857,11.743285822322477,1
2023-08-07,Store_A,Eggs,75,130,75,False,75,7,8,0,False,81.0,80.0,67.0,71.42857142857143,71.14285714285714,11.443442705426502,0
2023-08-08,Store_A,Eggs,79,100,79,False,79,8,8,1,False,75.0,59.0,68.0,70.71428571428571,71.71428571428571,10.965313275875568,0
2023-08-09,Store_A,Eggs,85,68,68,True,85,9,8,2,False,79.0,72.0,75.0,73.57142857142857,72.5,9.964221709983844,0
2023-08-10,Store_A,Eggs,85,91,85,False,85,10,8,3,False,68.0,52.0,58.0,73.0,72.0,10.181682899534119,0
2023-08-11,Store_A,Eggs,85,84,84,True,85,11,8,4,False,85.0,77.0,80.0,77.71428571428571,73.92857142857143,5.31395288256268,0
2023-08-12,Store_A,Eggs,76,95,76,False,76,12,8,5,False,84.0,79.0,65.0,78.71428571428571,74.21428571428571,5.794085654478193,1
2023-08-13,Store_A,Eggs,81,75,75,True,81,13,8,6,False,76.0,81.0,83.0,78.28571428571429,75.0,5.879747322073442,1
2023-08-14,Store_A,Eggs,80,118,80,False,80,14,8,0,False,75.0,75.0,80.0,77.42857142857143,74.42857142857143,5.855400437691272,0
2023-08-15,Store_A,Eggs,85,142,85,False,85,15,8,1,False,80.0,79.0,59.0,78.14285714285714,74.42857142857143,5.814595756329496,0
2023-08-16,Store_A,Eggs,85,113,85,False,85,16,8,2,False,85.0,68.0,72.0,79.0,76.28571428571429,6.377042156569787,0
2023-08-17,Store_A,Eggs,84,86,84,False,84,17,8,3,False,85.0,85.0,52.0,81.42857142857143,77.21428571428571,4.429339411136869,0
2023-08-18,Store_A,Eggs,96,133,96,False,96,18,8,4,False,84.0,84.0,77.0,81.28571428571429,79.5,4.309458036856977,0
2023-08-19,Store_A,Eggs,83,98,83,False,83,19,8,5,False,96.0,76.0,79.0,83.0,80.85714285714286,7.071067811865713,1
2023-08-20,Store_A,Eggs,83,70,70,True,83,20,8,6,False,83.0,75.0,81.0,84.0,81.14285714285714,6.37704215656996,1
2023-08-21,Store_A,Eggs,79,123,79,False,79,21,8,0,False,70.0,80.0,75.0,83.28571428571429,80.35714285714286,7.696628822939218,0
2023-08-22,Store_A,Eggs,78,113,78,False,78,22,8,1,False,79.0,85.0,79.0,83.14285714285714,80.64285714285714,7.776643908280351,0
2023-08-23,Store_A,Eggs,80,54,54,True,80,23,8,2,False,78.0,85.0,68.0,82.14285714285714,80.57142857142857,7.9462479915278355,0
2023-08-24,Store_A,Eggs,83,149,83,False,83,24,8,3,False,54.0,84.0,85.0,77.71428571428571,79.57142857142857,13.07305480386138,0
2023-08-25,Store_A,Eggs,93,119,93,False,93,25,8,4,False,83.0,96.0,84.0,77.57142857142857,79.42857142857143,12.998168369135017,0
2023-08-26,Store_A,Eggs,88,139,88,False,88,26,8,5,False,93.0,83.0,76.0,77.14285714285714,80.07142857142857,12.321100754783428,1
2023-08-27,Store_A,Eggs,89,53,53,True,89,27,8,6,False,88.0,70.0,75.0,77.85714285714286,80.92857142857143,12.850792082313774,1
2023-08-28,Store_A,Eggs,88,88,88,False,88,28,8,0,False,53.0,79.0,80.0,75.42857142857143,79.35714285714286,15.84147660265233,0
2023-08-29,Store_A,Eggs,90,84,84,True,90,29,8,1,False,88.0,78.0,85.0,76.71428571428571,79.92857142857143,16.529915161249196,0
2023-08-30,Store_A,Eggs,96,50,50,True,96,30,8,2,False,84.0,54.0,85.0,77.57142857142857,79.85714285714286,16.761634196950553,0
2023-08-31,Store_A,Eggs,79,73,73,True,79,31,8,3,False,50.0,83.0,84.0,77.0,77.35714285714286,17.73884626086679,0
2023-09-01,Store_A,Eggs,96,106,96,False,96,1,9,4,False,73.0,93.0,96.0,75.57142857142857,76.57142857142857,17.577041302573686,0
2023-09-02,Store_A,Eggs,78,149,78,False,78,2,9,5,False,96.0,88.0,83.0,76.0,76.57142857142857,18.1015653098473,1
2023-09-03,Store_A,Eggs,91,119,91,False,91,3,9,6,False,78.0,53.0,70.0,74.57142857142857,76.21428571428571,17.376777058832886,1
2023-09-04,Store_A,Eggs,102,90,90,True,102,4,9,0,False,91.0,88.0,79.0,80.0,77.71428571428571,15.329709716755973,0
2023-09-05,Store_A,Eggs,95,103,95,False,95,5,9,1,False,90.0,84.0,78.0,80.28571428571429,78.5,15.521106980649433,0
2023-09-06,Store_A,Eggs,93,95,93,False,93,6,9,2,False,95.0,50.0,54.0,81.85714285714286,79.71428571428571,16.486646833408155,0
2023-09-07,Store_A,Eggs,102,109,102,False,102,7,9,3,False,93.0,73.0,83.0,88.0,82.5,8.906926143925281,0
2023-09-08,Store_A,Eggs,89,109,89,False,89,8,9,4,False,102.0,96.0,93.0,92.14285714285714,83.85714285714286,7.380798769523437,0
2023-09-09,Store_A,Eggs,95,106,95,False,95,9,9,5,False,89.0,78.0,88.0,91.14285714285714,83.57142857142857,7.244045173533793,1
2023-09-10,Store_A,Eggs,96,80,80,True,96,10,9,6,False,95.0,91.0,53.0,93.57142857142857,84.07142857142857,4.391550328269404,1
2023-09-11,Store_A,Eggs,91,133,91,False,91,11,9,0,False,80.0,90.0,88.0,92.0,86.0,6.782329983125869,0
2023-09-12,Store_A,Eggs,92,73,73,True,92,12,9,1,False,91.0,95.0,84.0,92.14285714285714,86.21428571428571,6.743603671346552,0
2023-09-13,Store_A,Eggs,91,138,91,False,91,13,9,2,False,73.0,93.0,50.0,89.0,85.42857142857143,9.678154093972337,0
2023-09-14,Store_A,Eggs,95,85,85,True,95,14,9,3,False,91.0,102.0,73.0,88.71428571428571,88.35714285714286,9.569296137722736,0
2023-09-15,Store_A,Eggs,98,134,98,False,98,15,9,4,False,85.0,89.0,96.0,86.28571428571429,89.21428571428571,7.58758384279437,0
2023-09-16,Store_A,Eggs,96,79,79,True,96,16,9,5,False,98.0,95.0,78.0,87.57142857142857,89.35714285714286,8.7912293955806,1
2023-09-17,Store_A,Eggs,99,73,73,True,99,17,9,6,False,79.0,80.0,91.0,85.28571428571429,89.42857142857143,8.616153157767124,1
2023-09-18,Store_A,Eggs,86,79,79,True,86,18,9,0,False,73.0,91.0,90.0,84.28571428571429,88.14285714285714,9.673232581274643,0
2023-09-19,Store_A,Eggs,95,135,95,False,95,19,9,1,False,79.0,73.0,95.0,82.57142857142857,87.35714285714286,9.342682392424472,0
2023-09-20,Store_A,Eggs,91,141,91,False,91,20,9,2,False,95.0,91.0,93.0,85.71428571428571,87.35714285714286,9.286446857550017,0
2023-09-21,Store_A,Eggs,98,56,56,True,98,21,9,3,False,91.0,85.0,102.0,85.71428571428571,87.21428571428571,9.286446857550017,0
2023-09-22,Store_A,Eggs,98,84,84,True,98,22,9,4,False,56.0,98.0,89.0,81.57142857142857,83.92857142857143,14.604304649168267,0
2023-09-23,Store_A,Eggs,97,104,97,False,97,23,9,5,False,84.0,79.0,95.0,79.57142857142857,83.57142857142857,12.830395458404636,1
2023-09-24,Store_A,Eggs,100,141,100,False,100,24,9,6,False,97.0,73.0,80.0,82.14285714285714,83.71428571428571,14.404033826542976,1
2023-09-25,Store_A,Eggs,103,63,63,True,103,25,9,0,False,100.0,79.0,91.0,86.0,85.14285714285714,15.143755588800913,0
2023-09-26,Store_A,Eggs,98,59,59,True,98,26,9,1,False,63.0,95.0,73.0,83.71428571428571,83.14285714285714,17.413732949545878,0
2023-09-27,Store_A,Eggs,93,129,93,False,93,27,9,2,False,59.0,91.0,91.0,78.57142857142857,82.14285714285714,18.78702693223128,0
2023-09-28,Store_A,Eggs,91,65,65,True,91,28,9,3,False,93.0,56.0,85.0,78.85714285714286,82.28571428571429,19.021291328653962,0
2023-09-29,Store_A,Eggs,99,103,99,False,99,29,9,4,False,65.0,84.0,98.0,80.14285714285714,80.85714285714286,17.458795027421765,0
2023-09-30,Store_A,Eggs,100,144,100,False,100,30,9,5,False,99.0,97.0,79.0,82.28571428571429,80.92857142857143,18.87427072069539,1
2023-10-01,Store_A,Eggs,95,138,95,False,95,1,10,6,False,100.0,100.0,73.0,82.71428571428571,82.42857142857143,19.293472866181954,1
2023-10-02,Store_A,Eggs,103,126,103,False,103,2,10,0,False,95.0,63.0,79.0,82.0,84.0,18.62793601019726,0
2023-10-03,Store_A,Eggs,98,119,98,False,98,3,10,1,False,103.0,59.0,95.0,87.71428571428571,85.71428571428571,17.950991483427902,0
2023-10-04,Store_A,Eggs,92,93,92,False,92,4,10,2,False,98.0,93.0,91.0,93.28571428571429,85.92857142857143,12.893335303097604,0
2023-10-05,Store_A,Eggs,107,122,107,False,107,5,10,3,False,92.0,65.0,56.0,93.14285714285714,86.0,12.902565267271397,0
2023-10-06,Store_A,Eggs,106,94,94,True,106,6,10,4,False,107.0,99.0,84.0,99.14285714285714,89.64285714285714,4.947341758581096,0
2023-10-07,Store_A,Eggs,91,149,91,False,91,7,10,5,False,94.0,100.0,97.0,98.42857142857143,90.35714285714286,5.318431562568412,1
2023-10-08,Store_A,Eggs,98,105,98,False,98,8,10,6,False,91.0,95.0,100.0,97.14285714285714,89.92857142857143,5.928141120356894,1
2023-10-09,Store_A,Eggs,98,133,98,False,98,9,10,0,False,98.0,103.0,63.0,97.57142857142857,89.78571428571429,5.855400437691994,0
2023-10-10,Store_A,Eggs,109,131,109,False,109,10,10,1,False,98.0,98.0,59.0,96.85714285714286,92.28571428571429,5.367450401217777,0
2023-10-11,Store_A,Eggs,101,106,101,False,101,11,10,2,False,109.0,92.0,93.0,98.42857142857143,95.85714285714286,7.091242083424022,0
2023-10-12,Store_A,Eggs,94,70,70,True,94,12,10,3,False,101.0,107.0,65.0,99.71428571428571,96.42857142857143,6.524678426668903,0
2023-10-13,Store_A,Eggs,106,117,106,False,106,13,10,4,False,70.0,94.0,99.0,94.42857142857143,96.78571428571429,12.177262183500957,0
2023-10-14,Store_A,Eggs,96,99,96,False,96,14,10,5,False,106.0,91.0,100.0,96.14285714285714,97.28571428571429,12.92837411057036,1
2023-10-15,Store_A,Eggs,101,82,82,True,101,15,10,6,False,96.0,98.0,95.0,96.85714285714286,97.0,12.733532783279989,1
2023-10-16,Store_A,Eggs,98,140,98,False,98,16,10,0,False,82.0,98.0,103.0,94.57142857142857,96.07142857142857,13.878726440817827,0
2023-10-17,Store_A,Eggs,99,56,56,True,99,17,10,1,False,98.0,109.0,98.0,94.57142857142857,95.71428571428571,13.878726440817827,0
2023-10-18,Store_A,Eggs,107,119,107,False,107,18,10,2,False,56.0,101.0,92.0,87.0,92.71428571428571,18.411952639522116,0
2023-10-19,Store_A,Eggs,110,64,64,True,110,19,10,3,False,107.0,70.0,107.0,87.85714285714286,93.78571428571429,19.29100456541501,0
2023-10-20,Store_A,Eggs,96,131,96,False,96,20,10,4,False,64.0,106.0,94.0,87.0,90.71428571428571,20.322401432901707,0
2023-10-21,Store_A,Eggs,106,81,81,True,106,21,10,5,False,96.0,96.0,91.0,85.57142857142857,90.85714285714286,19.077536029382458,1
2023-10-22,Store_A,Eggs,99,124,99,False,99,22,10,6,False,81.0,82.0,98.0,83.42857142857143,90.14285714285714,18.545953223072278,1
2023-10-23,Store_A,Eggs,99,69,69,True,99,23,10,0,False,99.0,98.0,98.0,85.85714285714286,90.21428571428571,19.420166249104618,0
2023-10-24,Store_A,Eggs,105,137,105,False,105,24,10,1,False,69.0,56.0,109.0,81.71428571428571,88.14285714285714,19.491145730940634,0
2023-10-25,Store_A,Eggs,98,64,64,True,98,25,10,2,False,105.0,107.0,101.0,88.71428571428571,87.85714285714286,17.40415932772301,0
2023-10-26,Store_A,Eggs,105,97,97,True,105,26,10,3,False,64.0,64.0,70.0,82.57142857142857,85.21428571428571,17.462885813988034,0
2023-10-27,Store_A,Eggs,107,120,107,False,107,27,10,4,False,97.0,96.0,106.0,87.28571428571429,87.14285714285714,16.007438746973257,0
2023-10-28,Store_A,Eggs,101,70,70,True,101,28,10,5,False,107.0,81.0,96.0,88.85714285714286,87.21428571428571,17.47787717304927,1
2023-10-29,Store_A,Eggs,110,91,91,True,110,29,10,6,False,70.0,99.0,82.0,87.28571428571429,85.35714285714286,18.750238093726548,1
2023-10-30,Store_A,Eggs,97,75,75,True,97,30,10,0,False,91.0,69.0,98.0,86.14285714285714,86.0,18.151479016217813,0
2023-10-31,Store_A,Eggs,110,63,63,True,110,31,10,1,False,75.0,105.0,56.0,87.0,84.35714285714286,17.330127908741435,0
2023-11-01,Store_A,Eggs,93,106,93,False,93,1,11,2,False,63.0,64.0,107.0,81.0,84.85714285714286,17.330127908741368,0
2023-11-02,Store_A,Eggs,117,86,86,True,117,2,11,3,False,93.0,97.0,64.0,85.14285714285714,83.85714285714286,16.004463663080433,0
2023-11-03,Store_A,Eggs,101,107,101,False,101,3,11,4,False,86.0,107.0,96.0,83.57142857142857,85.42857142857143,15.164180853326204,0
2023-11-04,Store_A,Eggs,97,70,70,True,97,4,11,5,False,101.0,70.0,81.0,82.71428571428571,85.78571428571429,13.719988893512232,1
2023-11-05,Store_A,Eggs,102,131,102,False,102,5,11,6,False,70.0,91.0,99.0,82.71428571428571,85.0,13.719988893512232,1
2023-11-06,Store_A,Eggs,98,118,98,False,98,6,11,0,False,102.0,75.0,69.0,84.28571428571429,85.21428571428571,15.359191446972927,0
2023-11-07,Store_A,Eggs,105,52,52,True,105,7,11,1,False,98.0,63.0,105.0,87.57142857142857,87.28571428571429,15.5011520309208,0
2023-11-08,Store_A,Eggs,110,136,110,False,110,8,11,2,False,52.0,93.0,64.0,86.0,83.5,18.64582169459613,0
2023-11-09,Store_A,Eggs,98,139,98,False,98,9,11,3,False,110.0,86.0,97.0,88.42857142857143,86.78571428571429,20.70311685759064,0
2023-11-10,Store_A,Eggs,106,86,86,True,106,10,11,4,False,98.0,101.0,107.0,90.14285714285714,86.85714285714286,20.963687425550813,0
2023-11-11,Store_A,Eggs,95,137,95,False,95,11,11,5,False,86.0,70.0,70.0,88.0,85.35714285714286,20.428737928059558,1
2023-11-12,Store_A,Eggs,108,98,98,True,108,12,11,6,False,95.0,102.0,91.0,91.57142857142857,87.14285714285714,18.884359867865655,1
2023-11-13,Store_A,Eggs,105,68,68,True,105,13,11,0,False,98.0,98.0,75.0,91.0,87.64285714285714,18.5741756210069,0
2023-11-14,Store_A,Eggs,108,138,108,False,108,14,11,1,False,68.0,52.0,63.0,86.71428571428571,87.14285714285714,20.089087300607606,0
2023-11-15,Store_A,Eggs,102,134,102,False,102,15,11,2,False,108.0,110.0,93.0,94.71428571428571,90.35714285714286,14.267845968170437,0
2023-11-16,Store_A,Eggs,100,61,61,True,100,16,11,3,False,102.0,98.0,86.0,93.57142857142857,91.0,13.113061463761591,0
2023-11-17,Store_A,Eggs,106,110,106,False,106,17,11,4,False,61.0,86.0,101.0,88.28571428571429,89.21428571428571,17.68911422046813,0
2023-11-18,Store_A,Eggs,96,90,90,True,96,18,11,5,False,106.0,95.0,70.0,91.14285714285714,89.57142857142857,18.836388289943777,1
2023-11-19,Store_A,Eggs,93,82,82,True,93,19,11,6,False,90.0,98.0,102.0,90.42857142857143,91.0,18.760393944488154,1
2023-11-20,Store_A,Eggs,102,99,99,True,102,20,11,0,False,82.0,68.0,98.0,88.14285714285714,89.57142857142857,18.658586686640096,0
2023-11-21,Store_A,Eggs,100,117,100,False,100,21,11,1,False,99.0,108.0,52.0,92.57142857142857,89.64285714285714,16.651898218693333,0
2023-11-22,Store_A,Eggs,105,120,105,False,105,22,11,2,False,100.0,102.0,110.0,91.42857142857143,93.07142857142857,15.661599991243605,0
2023-11-23,Store_A,Eggs,107,135,107,False,107,23,11,3,False,105.0,61.0,98.0,91.85714285714286,92.71428571428571,16.0356745147457,0
2023-11-24,Store_A,Eggs,104,82,82,True,104,24,11,4,False,107.0,106.0,86.0,98.42857142857143,93.35714285714286,9.289010404005644,0
2023-11-25,Store_A,Eggs,107,130,107,False,107,25,11,5,False,82.0,90.0,95.0,95.0,93.07142857142857,10.392304845413701,1
2023-11-26,Store_A,Eggs,103,73,73,True,103,26,11,6,False,107.0,82.0,98.0,97.42857142857143,93.92857142857143,10.997835284836341,1
2023-11-27,Store_A,Eggs,104,110,104,False,104,27,11,0,False,73.0,99.0,68.0,96.14285714285714,92.14285714285714,13.371967836094038,0
2023-11-28,Store_A,Eggs,101,110,101,False,101,28,11,1,False,104.0,100.0,108.0,96.85714285714286,94.71428571428571,13.680016708427924,0
2023-11-29,Store_A,Eggs,103,147,103,False,103,29,11,2,False,101.0,105.0,102.0,97.0,94.21428571428571,13.72345923349297,0
2023-11-30,Store_A,Eggs,102,77,77,True,102,30,11,3,False,103.0,107.0,61.0,96.71428571428571,94.28571428571429,13.548853404308373,0
2023-12-01,Store_A,Eggs,102,107,102,False,102,1,12,4,False,77.0,82.0,106.0,92.42857142857143,95.42857142857143,14.466710555123512,0
2023-12-02,Store_A,Eggs,100,92,92,True,100,2,12,5,False,102.0,107.0,90.0,95.28571428571429,95.14285714285714,14.03227572080777,1
2023-12-03,Store_A,Eggs,105,90,90,True,105,3,12,6,False,92.0,73.0,82.0,93.14285714285714,95.28571428571429,13.056653111582564,1
2023-12-04,Store_A,Eggs,97,88,88,True,97,4,12,0,False,90.0,104.0,99.0,95.57142857142857,95.85714285714286,9.880235200594015,0
2023-12-05,Store_A,Eggs,100,135,100,False,100,5,12,1,False,88.0,101.0,100.0,93.28571428571429,95.07142857142857,9.446591726019683,0
2023-12-06,Store_A,Eggs,107,98,98,True,107,6,12,2,False,100.0,103.0,105.0,93.14285714285714,95.07142857142857,9.317162862670804,0
2023-12-07,Store_A,Eggs,95,66,66,True,95,7,12,3,False,98.0,77.0,107.0,92.42857142857143,94.57142857142857,8.599557020706868,0
2023-12-08,Store_A,Eggs,89,147,89,False,89,8,12,4,False,66.0,102.0,82.0,90.85714285714286,91.64285714285714,12.157694016939677,0
2023-12-09,Store_A,Eggs,102,119,102,False,102,9,12,5,False,89.0,92.0,107.0,89.0,92.14285714285714,11.120551545075125,1
2023-12-10,Store_A,Eggs,98,119,98,False,98,10,12,6,False,102.0,90.0,73.0,90.42857142857143,91.78571428571429,12.163567772343269,1
2023-12-11,Store_A,Eggs,105,147,105,False,105,11,12,0,False,98.0,88.0,104.0,91.57142857142857,93.57142857142857,12.488089563755874,0
2023-12-12,Store_A,Eggs,99,114,99,False,99,12,12,1,False,105.0,100.0,101.0,94.0,93.64285714285714,13.304134695650395,0
2023-12-13,Store_A,Eggs,96,123,96,False,96,13,12,2,False,99.0,98.0,103.0,93.85714285714286,93.5,13.23415494630714,0
2023-12-14,Store_A,Eggs,99,134,99,False,99,14,12,3,False,96.0,66.0,77.0,93.57142857142857,93.0,13.151136108807838,0
2023-12-15,Store_A,Eggs,104,54,54,True,104,15,12,4,False,99.0,89.0,102.0,98.28571428571429,94.57142857142857,5.023753102821253,0
2023-12-16,Store_A,Eggs,102,51,51,True,102,16,12,5,False,54.0,102.0,92.0,93.28571428571429,91.14285714285714,17.566201313073833,1
2023-12-17,Store_A,Eggs,87,71,71,True,87,17,12,6,False,51.0,98.0,90.0,86.0,88.21428571428571,23.06512518934169,1
2023-12-18,Store_A,Eggs,99,106,99,False,99,18,12,0,False,71.0,105.0,88.0,82.14285714285714,86.85714285714286,22.981358905488154,0
2023-12-19,Store_A,Eggs,100,115,100,False,100,19,12,1,False,99.0,99.0,100.0,81.28571428571429,87.64285714285714,22.08101964519371,0
2023-12-20,Store_A,Eggs,98,123,98,False,98,20,12,2,False,100.0,96.0,98.0,81.42857142857143,87.64285714285714,22.217539189096748,0
2023-12-21,Store_A,Eggs,95,147,95,False,95,21,12,3,False,98.0,99.0,66.0,81.71428571428571,87.64285714285714,22.447823099462546,0
2023-12-22,Store_A,Eggs,104,65,65,True,104,22,12,4,False,95.0,54.0,89.0,81.14285714285714,89.71428571428571,21.980510848086745,0
2023-12-23,Store_A,Eggs,104,100,100,True,104,23,12,5,False,65.0,51.0,102.0,82.71428571428571,88.0,20.022606271531306,1
2023-12-24,Store_A,Eggs,87,88,87,False,87,24,12,6,False,100.0,71.0,98.0,89.71428571428571,87.85714285714286,15.030128472663456,1
2023-12-25,Store_A,Eggs,94,135,94,False,94,25,12,0,False,87.0,99.0,105.0,92.0,87.07142857142857,12.754084313139648,0
2023-12-26,Store_A,Eggs,97,125,97,False,97,26,12,1,False,94.0,100.0,99.0,91.28571428571429,86.28571428571429,12.432675841162927,0
2023-12-27,Store_A,Eggs,102,137,102,False,102,27,12,2,False,97.0,98.0,96.0,90.85714285714286,86.14285714285714,12.130245551631042,0
2023-12-28,Store_A,Eggs,98,89,89,True,98,28,12,3,False,102.0,95.0,99.0,91.42857142857143,86.57142857142857,12.60763185346038,0
2023-12-29,Store_A,Eggs,94,87,87,True,94,29,12,4,False,89.0,65.0,54.0,90.57142857142857,85.85714285714286,12.528063735166274,0
2023-12-30,Store_A,Eggs,101,109,101,False,101,30,12,5,False,87.0,100.0,51.0,93.71428571428571,88.21428571428571,6.2105900340819185,1
2023-12-31,Store_A,Eggs,96,108,96,False,96,31,12,6,False,101.0,87.0,71.0,93.85714285714286,91.78571428571429,6.388233230677551,1
2023-01-15,Store_A,Milk,81,87,81,False,81,15,1,6,False,81.0,78.0,69.0,79.57142857142857,75.0,3.3094381626466984,1
2023-01-16,Store_A,Milk,83,55,55,True,83,16,1,0,False,81.0,83.0,80.0,80.0,75.85714285714286,3.2659863237111546,0
2023-01-17,Store_A,Milk,85,107,85,False,85,17,1,1,False,55.0,77.0,81.0,76.0,74.07142857142857,9.729679679550916,0
2023-01-18,Store_A,Milk,80,93,80,False,80,18,1,2,False,85.0,82.0,86.0,77.14285714285714,74.35714285714286,10.318730080595696,0
2023-01-19,Store_A,Milk,85,94,85,False,85,19,1,3,False,80.0,74.0,75.0,76.85714285714286,73.92857142857143,10.188695883650844,0
2023-01-20,Store_A,Milk,85,81,81,True,85,20,1,4,False,85.0,82.0,50.0,78.42857142857143,74.64285714285714,10.517559014288835,0
2023-01-21,Store_A,Milk,91,94,91,False,91,21,1,5,False,81.0,81.0,52.0,78.28571428571429,76.85714285714286,10.46763720098424,1
2023-01-22,Store_A,Milk,85,110,85,False,85,22,1,6,False,91.0,81.0,78.0,79.71428571428571,79.64285714285714,11.528432760126735,1
2023-01-23,Store_A,Milk,84,96,84,False,84,23,1,0,False,85.0,55.0,83.0,80.28571428571429,80.14285714285714,11.70063083362447,0
2023-01-24,Store_A,Milk,96,70,70,True,96,24,1,1,False,84.0,85.0,77.0,84.42857142857143,80.21428571428571,3.5523298860116577,0
2023-01-25,Store_A,Milk,77,129,77,False,77,25,1,2,False,70.0,80.0,82.0,82.28571428571429,79.71428571428571,6.473388749701718,0
2023-01-26,Store_A,Milk,93,134,93,False,93,26,1,3,False,77.0,85.0,74.0,81.85714285714286,79.35714285714286,6.743603671346139,0
2023-01-27,Store_A,Milk,92,124,92,False,92,27,1,4,False,93.0,81.0,82.0,83.0,80.71428571428571,7.9372539331939755,0
2023-01-28,Store_A,Milk,82,85,82,False,82,28,1,5,False,92.0,91.0,81.0,84.57142857142857,81.42857142857143,8.541216596737552,1
2023-01-29,Store_A,Milk,94,148,94,False,94,29,1,6,False,82.0,85.0,81.0,83.28571428571429,81.5,8.077010290825351,1
2023-01-30,Store_A,Milk,90,68,68,True,90,30,1,0,False,94.0,84.0,55.0,84.57142857142857,82.42857142857143,9.052755434252326,0
2023-01-31,Store_A,Milk,87,69,69,True,87,31,1,1,False,68.0,70.0,85.0,82.28571428571429,83.35714285714286,11.025943432261542,0
2023-02-01,Store_A,Milk,83,106,83,False,83,1,2,2,False,69.0,77.0,80.0,82.14285714285714,82.21428571428571,11.216484467493665,0
2023-02-02,Store_A,Milk,92,67,67,True,92,2,2,3,False,83.0,93.0,85.0,83.0,82.42857142857143,10.984838035522868,0
2023-02-03,Store_A,Milk,86,96,86,False,86,3,2,4,False,67.0,92.0,81.0,79.28571428571429,81.14285714285714,11.426785574755046,0
